"TIME","GEO","UNIT","HAZARD","WASTE","NACE_R2","Value"
"2016","Italy","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","163,995,048"
"2016","Italy","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","2,628,446"
"2016","Italy","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","3,931,868"
"2016","Italy","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","465,925"
"2016","Italy","Tonne","Hazardous","Total waste","All NACE activities plus households","9,706,964"
"2016","Italy","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","1,802,366"
"2016","Italy","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Italy","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Italy","Tonne","Non-hazardous","Total waste","All NACE activities plus households","154,288,084"
"2016","Italy","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","826,080"
"2016","Italy","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","3,931,868"
"2016","Italy","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","465,925"
"2016","Cyprus","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","2,462,503"
"2016","Cyprus","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","4,074"
"2016","Cyprus","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","6,222"
"2016","Cyprus","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","2,140"
"2016","Cyprus","Tonne","Hazardous","Total waste","All NACE activities plus households","159,080"
"2016","Cyprus","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","4,036"
"2016","Cyprus","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Cyprus","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Cyprus","Tonne","Non-hazardous","Total waste","All NACE activities plus households","2,303,423"
"2016","Cyprus","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","38"
"2016","Cyprus","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","6,222"
"2016","Cyprus","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","2,140"
"2016","Latvia","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","2,532,684"
"2016","Latvia","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","17,189"
"2016","Latvia","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","61,891"
"2016","Latvia","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","235"
"2016","Latvia","Tonne","Hazardous","Total waste","All NACE activities plus households","66,230"
"2016","Latvia","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","16,679"
"2016","Latvia","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Latvia","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Latvia","Tonne","Non-hazardous","Total waste","All NACE activities plus households","2,466,454"
"2016","Latvia","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","510"
"2016","Latvia","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","61,891"
"2016","Latvia","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","235"
"2016","Lithuania","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","6,644,315"
"2016","Lithuania","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","48,265"
"2016","Lithuania","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","88,744"
"2016","Lithuania","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","8,525"
"2016","Lithuania","Tonne","Hazardous","Total waste","All NACE activities plus households","175,950"
"2016","Lithuania","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","46,625"
"2016","Lithuania","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Lithuania","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Lithuania","Tonne","Non-hazardous","Total waste","All NACE activities plus households","6,468,366"
"2016","Lithuania","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","1,640"
"2016","Lithuania","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","88,744"
"2016","Lithuania","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","8,525"
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","10,130,076"
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","30,324"
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","28,917"
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","11,074"
"2016","Luxembourg","Tonne","Hazardous","Total waste","All NACE activities plus households","427,440"
"2016","Luxembourg","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","26,665"
"2016","Luxembourg","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Luxembourg","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","All NACE activities plus households","9,702,636"
"2016","Luxembourg","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","3,659"
"2016","Luxembourg","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","28,917"
"2016","Luxembourg","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","11,074"
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","15,938,077"
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","184,053"
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","221,334"
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","23,190"
"2016","Hungary","Tonne","Hazardous","Total waste","All NACE activities plus households","457,139"
"2016","Hungary","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","171,697"
"2016","Hungary","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Hungary","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Hungary","Tonne","Non-hazardous","Total waste","All NACE activities plus households","15,480,938"
"2016","Hungary","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","12,356"
"2016","Hungary","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","221,334"
"2016","Hungary","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","23,190"
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","1,965,514"
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","21,197"
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","8,658"
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","567"
"2016","Malta","Tonne","Hazardous","Total waste","All NACE activities plus households","134,001"
"2016","Malta","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","20,563"
"2016","Malta","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Malta","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Malta","Tonne","Non-hazardous","Total waste","All NACE activities plus households","1,831,513"
"2016","Malta","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","634"
"2016","Malta","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","8,658"
"2016","Malta","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","567"
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","141,024,020"
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","1,114,952"
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","521,658"
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","102,261"
"2016","Netherlands","Tonne","Hazardous","Total waste","All NACE activities plus households","5,134,155"
"2016","Netherlands","Tonne","Hazardous","Chemical wastes","All NACE activities plus households","1,062,761"
"2016","Netherlands","Tonne","Hazardous","Plastic wastes","All NACE activities plus households",":"
"2016","Netherlands","Tonne","Hazardous","Textile wastes","All NACE activities plus households",":"
"2016","Netherlands","Tonne","Non-hazardous","Total waste","All NACE activities plus households","135,889,865"
"2016","Netherlands","Tonne","Non-hazardous","Chemical wastes","All NACE activities plus households","52,191"
"2016","Netherlands","Tonne","Non-hazardous","Plastic wastes","All NACE activities plus households","521,658"
"2016","Netherlands","Tonne","Non-hazardous","Textile wastes","All NACE activities plus households","102,261"
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","All NACE activities plus households","61,225,037"
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Chemical wastes","All NACE activities plus households","294,030"
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Plastic wastes","All NACE activities plus households","371,236"
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Textile wastes","All NACE activities plus households","62,446"
"2016","Austria","Tonne","Hazardous","Total waste","All NACE activities plus households","1,260,953"
